"","ID","Earnings"
"7583",7583,34.699
"7584",7584,41.156
"7585",7585,28.092
"7586",7586,31.356
"7587",7587,33.249
"7588",7588,39.672
"7589",7589,28.22
"7590",7590,40.285
"7591",7591,37.848
"7592",7592,29.69
"7593",7593,32.102
"7594",7594,39.963
"7595",7595,31.425
"7596",7596,34.792
"7597",7597,31.482
"7598",7598,34.282
"7599",7599,30.177
"7600",7600,33.216
"7601",7601,41.147
"7602",7602,30.628
"7603",7603,33.343
"7604",7604,31.488
"7605",7605,40.424
"7606",7606,30.081
"7607",7607,28.536
"7608",7608,36.715
"7609",7609,28.247
"7610",7610,37.381
"7611",7611,29.999
"7612",7612,39.04
"7613",7613,39.008
"7614",7614,28.826
"7615",7615,40.197
"7616",7616,31.401
"7617",7617,39.48
"7618",7618,38.556
"7619",7619,40.738
"7620",7620,29.974
"7621",7621,40.718
"7622",7622,28.102
"7623",7623,36.667
"7624",7624,38.723
"7625",7625,29.029
"7626",7626,31.828
"7627",7627,39.011
"7628",7628,34.215
"7629",7629,36.113
"7630",7630,34.661
"7631",7631,34.562
"7632",7632,29.94
"7633",7633,40.518
"7634",7634,31.422
"7635",7635,35.174
"7636",7636,30.266
"7637",7637,36.927
"7638",7638,36.5
"7639",7639,29.046
"7640",7640,29.086
"7641",7641,31.412
"7642",7642,33.539
"7643",7643,36.745
"7644",7644,30.465
"7645",7645,36.295
"7646",7646,28.76
"7647",7647,38.986
"7648",7648,33.331
"7649",7649,32.407
"7650",7650,29.136
"7651",7651,30.378
"7652",7652,30.01
"7653",7653,34.979
"7654",7654,33.865
"7655",7655,36.827
"7656",7656,40.993
"7657",7657,36.764
"7658",7658,30.236
"7659",7659,39.276
"7660",7660,27.475
"7661",7661,30.016
"7662",7662,34.847
"7663",7663,37.437
"7664",7664,37.697
"7665",7665,40.906
"7666",7666,36.337
"7667",7667,33.165
"7668",7668,28.206
"7669",7669,35.557
"7670",7670,37.707
"7671",7671,36.226
"7672",7672,29.447
"7673",7673,37.86
"7674",7674,31.635
"7675",7675,28.967
"7676",7676,30.064
"7677",7677,40.238
"7678",7678,28.066
"7679",7679,38.444
"7680",7680,30.573
"7681",7681,40.258
"7682",7682,29.845
"7683",7683,28.834
"7684",7684,36.946
"7685",7685,38.457
"7686",7686,28.794
"7687",7687,34.533
"7688",7688,39.327
"7689",7689,37.265
"7690",7690,32.69
"7691",7691,33.67
"7692",7692,33.808
"7693",7693,31.3
"7694",7694,32.65
"7695",7695,31.536
"7696",7696,34.314
"7697",7697,30.053
"7698",7698,30.54
"7699",7699,34.875
"7700",7700,37.395
"7701",7701,32.732
"7702",7702,37.68
"7703",7703,34.389
"7704",7704,35.22
"7705",7705,33.673
"7706",7706,36.262
"7707",7707,29.612
"7708",7708,30.461
"7709",7709,38.643
"7710",7710,27.954
"7711",7711,33.861
"7712",7712,28.263
"7713",7713,38.571
"7714",7714,28.529
"7715",7715,39.092
"7716",7716,28.583
"7717",7717,30.961
"7718",7718,33.036
"7719",7719,33.285
"7720",7720,38.38
"7721",7721,34.273
"7722",7722,35.78
"7723",7723,30.297
"7724",7724,30.937
"7725",7725,36.159
"7726",7726,31.001
"7727",7727,29.251
"7728",7728,37.091
"7729",7729,30.235
"7730",7730,37.803
"7731",7731,33.219
"7732",7732,35.497
"7733",7733,36.877
"7734",7734,39.82
"7735",7735,29.997
"7736",7736,36.073
"7737",7737,39.74
"7738",7738,37.214
"7739",7739,32.318
"7740",7740,33.196
"7741",7741,34.756
"7742",7742,36.268
"7743",7743,32.54
"7744",7744,30.422
"7745",7745,37.877
"7746",7746,30.905
"7747",7747,34.953
"7748",7748,40.155
"7749",7749,37.754
"7750",7750,34.552
"7751",7751,40.782
"7752",7752,34.737
"7753",7753,27.414
"7754",7754,38.519
"7755",7755,34.002
"7756",7756,34.971
"7757",7757,41.273
"7758",7758,37.759
"7759",7759,36.41
"7760",7760,30.888
"7761",7761,32.748
"7762",7762,37.672
"7763",7763,27.607
"7764",7764,31.216
"7765",7765,28.793
"7766",7766,33.972
"7767",7767,32.726
"7768",7768,35.08
"7769",7769,29.452
"7770",7770,40.729
"7771",7771,33.854
"7772",7772,29.465
"7773",7773,29.971
"7774",7774,31.485
"7775",7775,40.623
"7776",7776,36.413
"7777",7777,38.923
"7778",7778,31.99
"7779",7779,36.071
"7780",7780,37.545
"7781",7781,30.42
"7782",7782,39.213
"7783",7783,29.049
"7784",7784,36.081
"7785",7785,33.2
"7786",7786,35.549
"7787",7787,28.999
"7788",7788,35.157
"7789",7789,28.976
"7790",7790,38.499
"7791",7791,34.583
"7792",7792,27.695
"7793",7793,31.411
"7794",7794,38.639
"7795",7795,34.633
"7796",7796,40.174
"7797",7797,34.274
"7798",7798,35.923
"7799",7799,32.669
"7800",7800,39.816
"7801",7801,39.232
"7802",7802,28.424
"7803",7803,31.223
"7804",7804,29.654
"7805",7805,32.129
"7806",7806,38.31
"7807",7807,34.924
"7808",7808,39.748
"7809",7809,36.483
"7810",7810,32.303
"7811",7811,35.806
"7812",7812,36.644
"7813",7813,37.865
"7814",7814,36.291
"7815",7815,27.872
"7816",7816,38.435
"7817",7817,28.922
"7818",7818,33.537
"7819",7819,33.667
"7820",7820,38.346
"7821",7821,28.692
"7822",7822,27.945
"7823",7823,31.609
"7824",7824,28.577
"7825",7825,34.26
"7826",7826,34.748
"7827",7827,35.877
"7828",7828,35.044
"7829",7829,40.547
"7830",7830,34.512
"7831",7831,31.5
"7832",7832,38.977
"7833",7833,40.202
"7834",7834,37.343
"7835",7835,30.258
"7836",7836,31.561
"7837",7837,37.29
"7838",7838,31.506
"7839",7839,37.88
"7840",7840,31.407
"7841",7841,32.615
"7842",7842,38.629
"7843",7843,32.495
"7844",7844,39.677
"7845",7845,29.899
"7846",7846,37.967
"7847",7847,30.004
"7848",7848,27.985
"7849",7849,34.895
"7850",7850,34.991
"7851",7851,36.649
"7852",7852,34.395
"7853",7853,32.84
"7854",7854,29.818
"7855",7855,33.167
"7856",7856,36.448
"7857",7857,32.22
"7858",7858,37.231
"7859",7859,36.482
"7860",7860,38.893
"7861",7861,31.027
"7862",7862,29.712
"7863",7863,37.743
"7864",7864,33.463
"7865",7865,40.712
"7866",7866,29.614
"7867",7867,39.357
"7868",7868,36.548
"7869",7869,39.939
"7870",7870,37.53
"7871",7871,31.038
"7872",7872,27.919
"7873",7873,40.096
"7874",7874,40.271
"7875",7875,30.524
"7876",7876,37.186
"7877",7877,27.896
"7878",7878,41.061
"7879",7879,39.841
"7880",7880,35.017
"7881",7881,39.524
"7882",7882,29.172
"7883",7883,37.639
"7884",7884,37.197
"7885",7885,40.231
"7886",7886,30.481
"7887",7887,39.744
"7888",7888,28.12
"7889",7889,37.319
"7890",7890,29.429
"7891",7891,38.768
"7892",7892,30.969
"7893",7893,38.414
"7894",7894,32.657
"7895",7895,30.234
"7896",7896,32.952
"7897",7897,29.23
"7898",7898,28.66
"7899",7899,28.846
"7900",7900,30.498
"7901",7901,37.965
"7902",7902,39.735
"7903",7903,32.287
"7904",7904,39.642
"7905",7905,31.315
"7906",7906,38.636
"7907",7907,28.55
"7908",7908,38.093
"7909",7909,39.156
"7910",7910,29.48
"7911",7911,30.777
"7912",7912,28.548
"7913",7913,29.478
"7914",7914,38.918
"7915",7915,28.062
"7916",7916,41.217
"7917",7917,37.209
"7918",7918,36.224
"7919",7919,33.394
"7920",7920,39.591
"7921",7921,27.975
"7922",7922,28.723
"7923",7923,36.997
"7924",7924,31.931
"7925",7925,35.685
"7926",7926,35.744
"7927",7927,35.544
"7928",7928,34.141
"7929",7929,28.866
"7930",7930,38.028
"7931",7931,29.745
"7932",7932,27.882
"7933",7933,31.504
"7934",7934,38.286
"7935",7935,28.796
"7936",7936,35.797
"7937",7937,38.129
"7938",7938,28.41
"7939",7939,31.62
"7940",7940,38.33
"7941",7941,35.66
"7942",7942,40.183
"7943",7943,38.656
"7944",7944,34.083
"7945",7945,33.559
"7946",7946,34.022
"7947",7947,29.892
"7948",7948,36.201
"7949",7949,38.091
"7950",7950,32.892
"7951",7951,33.954
"7952",7952,31.165
"7953",7953,31.849
"7954",7954,33.307
"7955",7955,36.079
"7956",7956,38.763
"7957",7957,28.21
"7958",7958,39.292
"7959",7959,35.905
"7960",7960,31.761
"7961",7961,40.347
"7962",7962,31.221
"7963",7963,28.986
"7964",7964,39.777
"7965",7965,37.636
"7966",7966,32.556
"7967",7967,30.168
"7968",7968,33.615
"7969",7969,35.386
"7970",7970,30.265
"7971",7971,32.246
"7972",7972,34.403
"7973",7973,40.121
"7974",7974,30.108
"7975",7975,29.108
"7976",7976,34.014
"7977",7977,40.035
"7978",7978,32.995
"7979",7979,31.053
"7980",7980,28.421
"7981",7981,34.304
"7982",7982,30.421
"7983",7983,34.586
"7984",7984,30.44
"7985",7985,30.795
"7986",7986,38.953
"7987",7987,33.175
"7988",7988,33.735
"7989",7989,30.88
"7990",7990,37.503
"7991",7991,38.148
"7992",7992,40.696
"7993",7993,29.338
"7994",7994,37.947
"7995",7995,37.107
"7996",7996,35.748
"7997",7997,37.194
"7998",7998,41
"7999",7999,30.468
"8000",8000,39.255
"8001",8001,28.06
"8002",8002,37.747
"8003",8003,32.802
"8004",8004,29.551
"8005",8005,30.321
"8006",8006,40.368
"8007",8007,40.404
"8008",8008,40.829
"8009",8009,34.799
"8010",8010,34.844
"8011",8011,36.801
"8012",8012,32.052
"8013",8013,38.287
"8014",8014,28.597
"8015",8015,34.246
"8016",8016,37.292
"8017",8017,34.648
"8018",8018,28.323
"8019",8019,32.274
"8020",8020,39.138
"8021",8021,38.181
"8022",8022,28.136
"8023",8023,33.477
"8024",8024,34.074
"8025",8025,32.459
"8026",8026,38.358
"8027",8027,34.324
"8028",8028,29.522
"8029",8029,38.012
"8030",8030,27.838
"8031",8031,29.282
"8032",8032,35.635
"8033",8033,35.725
"8034",8034,30.913
"8035",8035,38.257
"8036",8036,39.922
"8037",8037,37.834
"8038",8038,40.312
"8039",8039,40.504
"8040",8040,33.503
"8041",8041,29.149
"8042",8042,28.588
"8043",8043,36.616
"8044",8044,37.822
"8045",8045,32.144
"8046",8046,31.853
"8047",8047,36.685
"8048",8048,38.891
"8049",8049,41.054
"8050",8050,35.742
"8051",8051,31.715
"8052",8052,39.295
"8053",8053,40.523
"8054",8054,29.138
"8055",8055,36.449
"8056",8056,34.358
"8057",8057,29.488
"8058",8058,34.508
"8059",8059,33.336
"8060",8060,34.54
"8061",8061,38.133
"8062",8062,30.489
"8063",8063,29.436
"8064",8064,39.808
"8065",8065,41.041
"8066",8066,36.879
"8067",8067,40.177
"8068",8068,27.824
"8069",8069,27.926
"8070",8070,37.941
"8071",8071,39.573
"8072",8072,37.315
"8073",8073,40.692
"8074",8074,30.379
"8075",8075,35.297
"8076",8076,37.883
"8077",8077,40.997
"8078",8078,34.511
"8079",8079,34.062
"8080",8080,27.677
"8081",8081,41.161
"8082",8082,29.285
"8083",8083,29.202
"8084",8084,35.409
"8085",8085,30.802
"8086",8086,36.634
"8087",8087,27.778
"8088",8088,35.444
"8089",8089,38.388
"8090",8090,27.669
"8091",8091,27.893
"8092",8092,33.795
"8093",8093,37.461
"8094",8094,31.951
"8095",8095,40.281
"8096",8096,32.075
"8097",8097,34.4
"8098",8098,30.77
"8099",8099,39.714
"8100",8100,34.594
"8101",8101,32.728
"8102",8102,27.549
"8103",8103,33.84
"8104",8104,30.911
"8105",8105,39.891
"8106",8106,34.434
"8107",8107,31.533
"8108",8108,36.255
"8109",8109,36.248
"8110",8110,29.783
"8111",8111,32.702
"8112",8112,36.701
"8113",8113,35.794
"8114",8114,41.286
"8115",8115,38.683
"8116",8116,35.655
"8117",8117,32.885
"8118",8118,35.912
"8119",8119,33.678
"8120",8120,27.528
"8121",8121,28.815
"8122",8122,27.498
"8123",8123,30.31
"8124",8124,41.094
"8125",8125,31.527
"8126",8126,29.034
"8127",8127,33.414
"8128",8128,38.364
"8129",8129,32.645
"8130",8130,34.133
"8131",8131,37.221
"8132",8132,37.482
"8133",8133,36.116
"8134",8134,37.902
"8135",8135,34.241
"8136",8136,28.506
"8137",8137,30.074
"8138",8138,30.217
"8139",8139,32.533
"8140",8140,38.577
"8141",8141,30.881
"8142",8142,40.989
"8143",8143,29.329
"8144",8144,39.336
"8145",8145,35.657
"8146",8146,32.466
"8147",8147,28.264
"8148",8148,29.268
"8149",8149,36.74
"8150",8150,34.317
"8151",8151,31.081
"8152",8152,39.538
"8153",8153,36.163
"8154",8154,40.803
"8155",8155,30.701
"8156",8156,29.607
"8157",8157,29.379
"8158",8158,40.72
"8159",8159,32.674
"8160",8160,29.724
"8161",8161,32.528
"8162",8162,39.835
"8163",8163,35.564
"8164",8164,28.025
"8165",8165,29.9
"8166",8166,33.767
"8167",8167,31.307
"8168",8168,39.258
"8169",8169,31.928
"8170",8170,30
"8171",8171,34.341
"8172",8172,32.817
"8173",8173,36.735
"8174",8174,34.126
"8175",8175,31.642
"8176",8176,30.013
"8177",8177,38.587
"8178",8178,28.425
"8179",8179,41.246
"8180",8180,28.414
"8181",8181,33.227
"8182",8182,30.157
"8183",8183,35.961
"8184",8184,27.949
"8185",8185,37.684
"8186",8186,36.301
"8187",8187,34.478
"8188",8188,31.443
"8189",8189,27.962
"8190",8190,34.134
"8191",8191,28.675
"8192",8192,36.433
"8193",8193,34.185
"8194",8194,41.283
"8195",8195,31.722
"8196",8196,32.074
"8197",8197,39.703
"8198",8198,41.115
"8199",8199,33.975
"8200",8200,39.853
"8201",8201,32.488
"8202",8202,27.405
"8203",8203,32.616
"8204",8204,35.134
"8205",8205,39.574
"8206",8206,37.238
"8207",8207,38.485
"8208",8208,38.924
"8209",8209,29.836
"8210",8210,28.288
"8211",8211,32.39
"8212",8212,29.402
"8213",8213,33.348
"8214",8214,37.506
"8215",8215,31.343
"8216",8216,40.35
"8217",8217,39.755
"8218",8218,28.769
"8219",8219,32.581
"8220",8220,38.691
"8221",8221,28.814
"8222",8222,36.285
"8223",8223,33.025
"8224",8224,34.724
"8225",8225,41.122
"8226",8226,34.486
"8227",8227,35.367
"8228",8228,34.054
"8229",8229,34.688
"8230",8230,30.912
"8231",8231,31.682
"8232",8232,28.611
"8233",8233,31.107
"8234",8234,36.266
"8235",8235,34.52
"8236",8236,30.385
"8237",8237,39.381
"8238",8238,32.29
"8239",8239,28.594
"8240",8240,35.57
"8241",8241,41.219
"8242",8242,38.747
"8243",8243,32.535
"8244",8244,30.044
"8245",8245,41.004
"8246",8246,34.199
"8247",8247,30.699
"8248",8248,40.303
"8249",8249,37.664
"8250",8250,28.54
"8251",8251,32.131
"8252",8252,40.454
"8253",8253,32.063
"8254",8254,36.984
"8255",8255,34.729
"8256",8256,34.096
"8257",8257,39.419
"8258",8258,37.235
"8259",8259,39.005
"8260",8260,29.591
"8261",8261,33.991
"8262",8262,32.249
"8263",8263,37.784
"8264",8264,37.249
"8265",8265,39.915
"8266",8266,32.163
"8267",8267,35.679
"8268",8268,33.494
"8269",8269,37.011
"8270",8270,30.877
"8271",8271,31.457
"8272",8272,32.549
"8273",8273,36.335
"8274",8274,39.774
"8275",8275,28.235
"8276",8276,38.588
"8277",8277,40.073
"8278",8278,32.673
"8279",8279,33.977
"8280",8280,38.518
"8281",8281,38.188
"8282",8282,28.022
"8283",8283,33.159
"8284",8284,37.511
"8285",8285,28.403
"8286",8286,28.339
"8287",8287,31.796
"8288",8288,38.005
"8289",8289,30.79
"8290",8290,32.715
"8291",8291,27.849
"8292",8292,37.622
"8293",8293,29.764
"8294",8294,32.531
"8295",8295,28.4
"8296",8296,33.304
"8297",8297,28.049
"8298",8298,28.623
"8299",8299,34.906
"8300",8300,35.014
"8301",8301,31.46
"8302",8302,31.045
"8303",8303,30.861
"8304",8304,30.318
"8305",8305,35.866
"8306",8306,28.321
"8307",8307,39.607
"8308",8308,36.297
"8309",8309,37.678
"8310",8310,38.692
"8311",8311,29.071
"8312",8312,41.236
"8313",8313,34.754
"8314",8314,34.695
"8315",8315,32.189
"8316",8316,39.022
"8317",8317,31.176
"8318",8318,37.285
"8319",8319,38.503
"8320",8320,31.884
"8321",8321,34.871
"8322",8322,39.147
"8323",8323,37.867
"8324",8324,28.245
"8325",8325,38.695
"8326",8326,39.694
"8327",8327,36.168
"8328",8328,29.355
"8329",8329,33.395
"8330",8330,33.031
"8331",8331,41.254
"8332",8332,30.129
"8333",8333,28.618
"8334",8334,36.314
"8335",8335,32.328
"8336",8336,33.486
"8337",8337,33.126
"8338",8338,35.733
"8339",8339,39.905
"8340",8340,31.612
"8341",8341,29.65
"8342",8342,39.273
"8343",8343,37.488
"8344",8344,40.026
"8345",8345,37.342
"8346",8346,33.976
"8347",8347,40.031
"8348",8348,32.977
"8349",8349,28.997
"8350",8350,38.451
"8351",8351,32.229
"8352",8352,32.355
"8353",8353,34.567
"8354",8354,39.533
"8355",8355,31.757
"8356",8356,31.07
"8357",8357,33.868
"8358",8358,28.993
"8359",8359,34.827
"8360",8360,34.517
"8361",8361,31.399
"8362",8362,40.382
"8363",8363,32.126
"8364",8364,27.929
"8365",8365,32.565
"8366",8366,29.016
"8367",8367,40.75
"8368",8368,36.446
"8369",8369,29.891
"8370",8370,30.865
"8371",8371,30.708
"8372",8372,35.048
"8373",8373,36.527
"8374",8374,33.683
"8375",8375,39.631
"8376",8376,39.229
"8377",8377,30.709
"8378",8378,29.958
"8379",8379,41.284
"8380",8380,38.18
"8381",8381,37.569
"8382",8382,38.307
"8383",8383,27.54
"8384",8384,30.568
"8385",8385,40.008
"8386",8386,38.646
"8387",8387,34.92
"8388",8388,35.231
"8389",8389,38.989
"8390",8390,35.642
"8391",8391,35.393
"8392",8392,34.104
"8393",8393,27.736
"8394",8394,37.105
"8395",8395,40.319
"8396",8396,39.691
"8397",8397,35.162
"8398",8398,38.338
"8399",8399,34.45
"8400",8400,32.56
"8401",8401,31.754
"8402",8402,37.536
"8403",8403,32.4
"8404",8404,30.89
"8405",8405,31.72
"8406",8406,34.469
"8407",8407,40.522
"8408",8408,35.602
"8409",8409,39.55
"8410",8410,36.108
"8411",8411,35.86
"8412",8412,40.134
"8413",8413,38.787
"8414",8414,37.44
"8415",8415,36.676
"8416",8416,35.891
"8417",8417,38.231
"8418",8418,30.549
"8419",8419,37.924
"8420",8420,33.554
"8421",8421,28.59
"8422",8422,38.53
"8423",8423,27.791
"8424",8424,32.116
"8425",8425,32.749
"8426",8426,39.67
"8427",8427,29.505
"8428",8428,39.884
"8429",8429,27.912
"8430",8430,35.841
"8431",8431,33.039
"8432",8432,39.34
"8433",8433,28.033
"8434",8434,40.358
"8435",8435,30.565
"8436",8436,31.465
"8437",8437,37.731
"8438",8438,27.49
"8439",8439,37.043
"8440",8440,39.05
"8441",8441,37.522
"8442",8442,29.369
"8443",8443,37.871
"8444",8444,40.054
"8445",8445,36.902
"8446",8446,31.196
"8447",8447,35.269
"8448",8448,29.553
"8449",8449,39.043
"8450",8450,34.537
"8451",8451,38.854
"8452",8452,40.402
"8453",8453,32.046
"8454",8454,27.647
"8455",8455,27.44
"8456",8456,39.552
"8457",8457,30.793
"8458",8458,32.387
"8459",8459,35.43
"8460",8460,28.226
"8461",8461,37.71
"8462",8462,38.666
"8463",8463,29.455
"8464",8464,32.781
"8465",8465,31.904
"8466",8466,40.831
"8467",8467,30.619
"8468",8468,39.334
"8469",8469,35.552
"8470",8470,34.293
"8471",8471,31.957
"8472",8472,36.444
"8473",8473,32.217
"8474",8474,33.143
"8475",8475,30.662
"8476",8476,30.6
"8477",8477,33.124
"8478",8478,30.057
"8479",8479,32.976
"8480",8480,33.856
"8481",8481,38.235
"8482",8482,39.637
"8483",8483,34.643
"8484",8484,29.604
"8485",8485,37.129
"8486",8486,31.999
"8487",8487,38.526
"8488",8488,34.931
"8489",8489,37.918
"8490",8490,40.819
"8491",8491,39.231
"8492",8492,33.441
"8493",8493,30.488
"8494",8494,35.579
"8495",8495,35.062
"8496",8496,35.27
"8497",8497,31.325
"8498",8498,39.928
"8499",8499,29.19
"8500",8500,30.926
"8501",8501,29
"8502",8502,37.33
"8503",8503,39.179
"8504",8504,32.89
"8505",8505,36.24
"8506",8506,32.893
"8507",8507,38.294
"8508",8508,39.951
"8509",8509,39.189
"8510",8510,33.558
"8511",8511,31.841
"8512",8512,31.734
"8513",8513,36.822
"8514",8514,38.87
"8515",8515,34.628
"8516",8516,30.32
"8517",8517,39.02
"8518",8518,40.167
"8519",8519,40.046
"8520",8520,30.46
"8521",8521,35.032
"8522",8522,36.713
"8523",8523,34.51
"8524",8524,38.309
"8525",8525,38.282
"8526",8526,29.849
"8527",8527,35.345
"8528",8528,31.454
"8529",8529,30.054
"8530",8530,36.893
"8531",8531,36.705
"8532",8532,39.698
"8533",8533,35.758
"8534",8534,39.722
"8535",8535,28.473
"8536",8536,28.212
"8537",8537,28.819
"8538",8538,27.513
"8539",8539,33.472
"8540",8540,34.498
"8541",8541,35.038
"8542",8542,35.716
"8543",8543,34.544
"8544",8544,34.092
"8545",8545,36.07
"8546",8546,33.144
"8547",8547,30.021
"8548",8548,30.537
"8549",8549,33.654
"8550",8550,32.81
"8551",8551,30.412
"8552",8552,40.388
"8553",8553,32.679
"8554",8554,29.061
"8555",8555,29.897
"8556",8556,32.208
"8557",8557,32.915
"8558",8558,31.511
"8559",8559,28.167
"8560",8560,30.014
"8561",8561,27.751
"8562",8562,38.462
"8563",8563,36.312
"8564",8564,35.785
"8565",8565,38.176
"8566",8566,36.604
"8567",8567,34.787
"8568",8568,38.316
"8569",8569,27.993
"8570",8570,33.08
"8571",8571,27.633
"8572",8572,31.775
"8573",8573,30.128
"8574",8574,37.4
"8575",8575,36.105
"8576",8576,37.628
"8577",8577,29.878
"8578",8578,41.194
"8579",8579,41.132
"8580",8580,40.889
"8581",8581,32.509
"8582",8582,33.209
"8583",8583,27.702
"8584",8584,29.529
"8585",8585,33.681
"8586",8586,31.58
"8587",8587,38.669
"8588",8588,40.813
"8589",8589,28.487
"8590",8590,38.634
"8591",8591,28.538
"8592",8592,32.766
"8593",8593,35.963
"8594",8594,28.873
"8595",8595,29.46
"8596",8596,35.221
"8597",8597,28.46
"8598",8598,35.423
"8599",8599,35.388
"8600",8600,37.897
"8601",8601,35.595
"8602",8602,31.408
"8603",8603,31.439
"8604",8604,36.23
"8605",8605,35.041
"8606",8606,32.298
"8607",8607,31.114
"8608",8608,30.843
"8609",8609,29.784
"8610",8610,39.94
"8611",8611,41.274
"8612",8612,41.006
"8613",8613,41.076
"8614",8614,37.005
"8615",8615,31.788
"8616",8616,41.175
"8617",8617,40.286
"8618",8618,30.032
"8619",8619,30.994
"8620",8620,33.834
"8621",8621,34.13
"8622",8622,38.533
"8623",8623,38.873
"8624",8624,36.605
"8625",8625,37.48
"8626",8626,40.943
"8627",8627,35.817
"8628",8628,30.012
"8629",8629,29.795
"8630",8630,40.214
"8631",8631,35.455
"8632",8632,30.406
"8633",8633,39.119
"8634",8634,31.846
"8635",8635,33.22
"8636",8636,40.257
"8637",8637,35.747
"8638",8638,37.058
"8639",8639,31.82
"8640",8640,39.111
"8641",8641,30.303
"8642",8642,35.01
"8643",8643,37.58
"8644",8644,40.401
"8645",8645,37.37
"8646",8646,28.037
"8647",8647,33.934
"8648",8648,27.57
"8649",8649,29.874
"8650",8650,29.664
"8651",8651,31.154
"8652",8652,30.113
"8653",8653,31.69
"8654",8654,29.565
"8655",8655,39.01
"8656",8656,39.335
"8657",8657,28.195
"8658",8658,31.739
"8659",8659,37.198
"8660",8660,29.501
"8661",8661,38.02
"8662",8662,38.708
"8663",8663,29.131
"8664",8664,29.161
"8665",8665,31.942
"8666",8666,28.148
"8667",8667,35.442
"8668",8668,29.065
"8669",8669,36.692
"8670",8670,36.138
"8671",8671,35.141
"8672",8672,28.721
"8673",8673,32.502
"8674",8674,35.402
"8675",8675,28.907
"8676",8676,40.048
"8677",8677,32.023
"8678",8678,31.159
"8679",8679,35.894
"8680",8680,31.799
"8681",8681,36.678
"8682",8682,38.023
"8683",8683,31.423
"8684",8684,32.098
"8685",8685,33.691
"8686",8686,27.671
"8687",8687,29.179
"8688",8688,29.965
"8689",8689,41.001
"8690",8690,40.672
"8691",8691,40.971
"8692",8692,35.591
"8693",8693,29.123
"8694",8694,39.33
"8695",8695,36.971
"8696",8696,27.908
"8697",8697,28.38
"8698",8698,40.755
"8699",8699,35.059
"8700",8700,32.913
"8701",8701,40.389
"8702",8702,32.315
"8703",8703,27.657
"8704",8704,27.932
"8705",8705,28.248
"8706",8706,39.209
"8707",8707,27.696
"8708",8708,32.321
"8709",8709,29.069
"8710",8710,27.595
"8711",8711,31.768
"8712",8712,31.709
"8713",8713,37.815
"8714",8714,35.02
"8715",8715,39.1
"8716",8716,36.417
"8717",8717,29.675
"8718",8718,29.547
"8719",8719,32.145
"8720",8720,30.749
"8721",8721,41.066
"8722",8722,40.449
"8723",8723,33.946
"8724",8724,35.435
"8725",8725,37.273
"8726",8726,31.505
"8727",8727,39.299
"8728",8728,40.363
"8729",8729,38.195
"8730",8730,39.854
"8731",8731,34.421
"8732",8732,31.684
"8733",8733,39.036
"8734",8734,40.674
"8735",8735,33.93
"8736",8736,34.115
"8737",8737,31.173
"8738",8738,35.995
"8739",8739,40.426
"8740",8740,27.645
"8741",8741,37.18
"8742",8742,40.583
"8743",8743,27.467
"8744",8744,30.487
"8745",8745,32.928
"8746",8746,38.701
"8747",8747,28.106
"8748",8748,34.379
"8749",8749,33.818
"8750",8750,27.552
"8751",8751,33.52
"8752",8752,35.11
"8753",8753,34.447
"8754",8754,37.617
"8755",8755,37.969
"8756",8756,35.768
"8757",8757,31.797
"8758",8758,34.098
"8759",8759,40.163
"8760",8760,39.845
"8761",8761,40.302
"8762",8762,30.117
"8763",8763,36.387
"8764",8764,40.564
"8765",8765,38.487
"8766",8766,32.136
"8767",8767,27.786
"8768",8768,35.707
"8769",8769,29.236
"8770",8770,31.601
"8771",8771,32.27
"8772",8772,27.592
"8773",8773,30.034
"8774",8774,28.717
"8775",8775,30.605
"8776",8776,31.065
"8777",8777,40.849
"8778",8778,28.534
"8779",8779,35.69
"8780",8780,34.764
"8781",8781,31.751
"8782",8782,29.026
"8783",8783,39.651
"8784",8784,28.508
"8785",8785,36.507
"8786",8786,31.13
"8787",8787,28.701
"8788",8788,37.361
"8789",8789,41.25
"8790",8790,29.157
"8791",8791,39.06
"8792",8792,36.626
"8793",8793,39.434
"8794",8794,35.526
"8795",8795,36.733
"8796",8796,31.906
"8797",8797,31.349
"8798",8798,34.087
"8799",8799,39.122
"8800",8800,32.256
"8801",8801,29.823
"8802",8802,39.836
"8803",8803,34.528
"8804",8804,31.552
"8805",8805,30.823
"8806",8806,33.561
"8807",8807,38.779
"8808",8808,29.762
"8809",8809,34.192
"8810",8810,41.228
"8811",8811,31.554
"8812",8812,35.243
"8813",8813,37.352
"8814",8814,35.947
"8815",8815,31.989
"8816",8816,33.273
"8817",8817,37.447
"8818",8818,35.152
"8819",8819,38.051
"8820",8820,33.884
"8821",8821,34.96
"8822",8822,38.12
"8823",8823,28.246
"8824",8824,28.7
"8825",8825,39.953
"8826",8826,37.193
"8827",8827,40.453
"8828",8828,32.914
"8829",8829,34.211
"8830",8830,27.681
"8831",8831,36.106
"8832",8832,38.96
"8833",8833,35.479
"8834",8834,35.627
"8835",8835,30.182
"8836",8836,29.559
"8837",8837,32.771
"8838",8838,33.011
"8839",8839,35.131
"8840",8840,34.1
"8841",8841,29.088
"8842",8842,36.637
"8843",8843,34.236
"8844",8844,28.552
"8845",8845,36.663
"8846",8846,36.238
"8847",8847,30.667
"8848",8848,32.496
"8849",8849,31.191
"8850",8850,29.119
"8851",8851,39.63
"8852",8852,38.925
"8853",8853,37.687
"8854",8854,35.426
